Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000140545,MFGE8,7.7180687519737265,1.0812916485065582e-11,1.91816109181582e-09
ENSG00000106823,ECM2,7.720170841078975,1.1218234774529585e-11,1.9785594187309057e-09
ENSG00000173511,VEGFB,7.700147966359912,1.1611757315328035e-11,2.0284385040836997e-09
ENSG00000168542,COL3A1,7.699571847243682,1.1634004267653626e-11,2.0284385040836997e-09
ENSG00000132718,SYT11,7.692670865064383,1.2421932155911016e-11,2.153511329211119e-09
ENSG00000124615,MOCS1,7.690282159000723,1.2683620137398673e-11,2.1864554668491998e-09
ENSG00000078246,TULP3,7.671575608991096,1.3459870665991053e-11,2.3072335604534776e-09
ENSG00000118922,KLF12,7.667279259996982,1.3678019661998309e-11,2.3315292509882255e-09
ENSG00000019991,HGF,7.7021963096382,1.3987482543139859e-11,2.368240221159655e-09
ENSG00000168734,PKIG,7.661500555298082,1.4048619560497427e-11,2.368240221159655e-09
ENSG00000161791,FMNL3,7.66531651030104,1.5192804950508225e-11,2.5470487068676205e-09
ENSG00000105137,SYDE1,7.649191287973506,1.651888970890692e-11,2.754231490700371e-09
ENSG00000272870,SAP30-DT,7.700691098081192,1.6965643246466812e-11,2.8133462322619316e-09
ENSG00000050165,DKK3,7.661794854285551,1.7522904980512692e-11,2.8900479825156933e-09
ENSG00000151388,ADAMTS12,7.622070841917053,1.776447295300291e-11,2.9141376276452943e-09
ENSG00000152284,TCF7L1,7.6234352853173455,1.808111842063713e-11,2.9502197072218187e-09
ENSG00000068831,RASGRP2,7.597752171104874,1.9884965554364036e-11,3.2272876010359333e-09
ENSG00000100422,CERK,7.5894010238592315,2.0149418891771834e-11,3.25290512817853e-09
ENSG00000147010,SH3KBP1,7.5998044743022035,2.0947556818252433e-11,3.363957124413254e-09
ENSG00000038427,VCAN,7.6084005926043075,2.1307363786109885e-11,3.4038234756114385e-09
ENSG00000166130,IKBIP,7.581898253182929,2.1566016675489337e-11,3.427199483346514e-09
ENSG00000113212,PCDHB7,7.5787651171610335,2.1873565163686064e-11,3.4402382488370576e-09
ENSG00000039523,RIPOR1,7.5703447856474515,2.1856221053051832e-11,3.4402382488370576e-09
ENSG00000184014,DENND5A,7.574144830287282,2.2069823052957462e-11,3.4533048255991695e-09
ENSG00000134901,POGLUT2,7.562157175260644,2.2613348271019292e-11,3.5202983798231667e-09
ENSG00000175727,MLXIP,7.56570175752171,2.3049394180456666e-11,3.5699650519497146e-09
ENSG00000046889,PREX2,7.558418687796403,2.362899619706686e-11,3.6412521816409293e-09
ENSG00000145687,SSBP2,7.603823929262154,2.462163998611565e-11,3.775153162092265e-09
ENSG00000266028,SRGAP2,7.543688394664714,2.4872752776609297e-11,3.7945871635995145e-09
ENSG00000101224,CDC25B,7.541224001152887,2.5042364216473405e-11,3.8014558058360025e-09
ENSG00000173442,EHBP1L1,7.547833417680911,2.5611409831601523e-11,3.8685907761476515e-09
ENSG00000123240,OPTN,7.532423169517627,2.6109121527223685e-11,3.924342443540143e-09
ENSG00000169826,CSGALNACT2,7.525369055576606,2.7340641834846045e-11,4.089302272866777e-09
ENSG00000126091,ST3GAL3,7.563012654437331,2.7534263140543672e-11,4.0981728631427735e-09
ENSG00000095380,NANS,-7.615831072431074,2.8175318829004735e-11,4.173229748109672e-09
ENSG00000114853,ZBTB47,7.520013024525083,2.8902782314634165e-11,4.260298038570616e-09
ENSG00000131018,SYNE1,7.513226484009216,2.904605655777186e-11,4.260833065820841e-09
ENSG00000171943,SRGAP2C,7.512803536399251,2.955953842321161e-11,4.315409743392501e-09
ENSG00000122707,RECK,7.506143476654071,2.972868575744456e-11,4.31943647538642e-09
ENSG00000198121,LPAR1,7.507631499919121,3.010023877611371e-11,4.3526942442501496e-09
ENSG00000100280,AP1B1,-7.5030729146783415,3.0541012795079763e-11,4.395600860393744e-09
ENSG00000084676,NCOA1,7.533675823143368,3.1205007133087985e-11,4.470080646219627e-09
ENSG00000162384,CZIB,7.479779189257852,3.369794782577557e-11,4.804634504953571e-09
ENSG00000140285,FGF7,7.474797282817352,3.44652428985483e-11,4.891179029397701e-09
ENSG00000102385,DRP2,7.4847393357849255,3.4753899998425725e-11,4.90931017014799e-09
ENSG00000116133,DHCR24,-7.615411896466195,3.527642623632835e-11,4.960158144344934e-09
ENSG00000185989,RASA3,7.497274503447431,3.589374601441414e-11,5.003920575071453e-09
ENSG00000143387,CTSK,7.467713543433057,3.5915659607388835e-11,5.003920575071453e-09
ENSG00000120327,PCDHB14,7.498031464291868,3.6688414326090023e-11,5.088349535989358e-09
ENSG00000100379,KCTD17,7.4970139049078375,3.7127678751010496e-11,5.125971647288834e-09
ENSG00000205726,ITSN1,7.452116524807345,3.8436965750625756e-11,5.281510820015327e-09
ENSG00000162545,CAMK2N1,7.455296541691315,3.8946641796783184e-11,5.281510820015327e-09
ENSG00000168461,RAB31,7.451962602329408,3.867103995508385e-11,5.281510820015327e-09
ENSG00000129038,LOXL1,7.451505826232033,3.882698602857334e-11,5.281510820015327e-09
ENSG00000164330,EBF1,7.447826422896951,3.982609375208509e-11,5.376875099839028e-09
ENSG00000111341,MGP,7.459165728166424,4.062492290114415e-11,5.4575377838726696e-09
ENSG00000143344,RGL1,7.5563225359439485,4.078128653392005e-11,5.4575377838726696e-09
ENSG00000158186,MRAS,7.435999543950353,4.1550235635418673e-11,5.5361606537462644e-09
ENSG00000075945,KIFAP3,7.485228315188715,4.182969225397042e-11,5.549163348057154e-09
ENSG00000165801,ARHGEF40,7.454459571749311,4.2262113702079383e-11,5.582258066137862e-09
ENSG00000147251,DOCK11,7.436065572234403,4.250075026562143e-11,5.589581431485522e-09
ENSG00000157869,RAB28,7.513650121646617,4.293378627089688e-11,5.6222990845390795e-09
ENSG00000166793,YPEL4,7.430209419242869,4.320702694184188e-11,5.633900880553331e-09
ENSG00000109099,PMP22,7.432255248911093,4.3724793545999646e-11,5.653097036760767e-09
ENSG00000136141,LRCH1,7.457344193798202,4.3646759124334897e-11,5.653097036760767e-09
ENSG00000196562,SULF2,7.465559558720858,4.467777768740806e-11,5.751933978051455e-09
ENSG00000087116,ADAMTS2,7.421473697064085,4.4878603702423545e-11,5.753512420875409e-09
ENSG00000140044,JDP2,7.424881948430138,4.565511464259019e-11,5.828572627509254e-09
ENSG00000255390,DCHS1-AS1,7.430858010765925,4.6990315549878663e-11,5.974035450241241e-09
ENSG00000102781,KATNAL1,7.412686143088258,4.893451045694145e-11,6.195393290714513e-09
ENSG00000244486,SCARF2,7.418387217110296,4.9454257547971474e-11,6.235323579767378e-09
ENSG00000134201,GSTM5,7.398880516213981,4.9897305821322505e-11,6.265294630535772e-09
ENSG00000089327,FXYD5,7.4000016906480495,5.0731722807074696e-11,6.319033020054164e-09
ENSG00000053328,METTL24,7.443132353820907,5.0739482495846564e-11,6.319033020054164e-09
ENSG00000107957,SH3PXD2A,7.471296988572613,5.098651281395911e-11,6.32398568690862e-09
ENSG00000169902,TPST1,7.390065304835399,5.210144560261527e-11,6.43611055962347e-09
ENSG00000090376,IRAK3,7.481408017073813,5.288340898304747e-11,6.506365221333646e-09
ENSG00000100034,PPM1F,7.391447118286873,5.337597475245994e-11,6.540593339948023e-09
ENSG00000139508,SLC46A3,7.3836927738462546,5.375763734465671e-11,6.561012122640662e-09
ENSG00000107562,CXCL12,7.38243479124167,5.6060543079574977e-11,6.814817890215106e-09
ENSG00000142197,DOP1B,-7.3717788232580705,5.666678891730093e-11,6.841979970316392e-09
ENSG00000134627,PIWIL4,7.389168994893983,5.673246370247926e-11,6.841979970316392e-09
ENSG00000090539,CHRD,7.373573868212685,5.700750958413314e-11,6.848083198547521e-09
ENSG00000112936,C7,7.373717488801493,5.76966315581232e-11,6.903684792554726e-09
ENSG00000164949,GEM,7.372056640912755,5.838968183812967e-11,6.949604057951342e-09
ENSG00000109113,RAB34,7.3646664367781804,5.853592825424407e-11,6.949604057951342e-09
ENSG00000152217,SETBP1,7.364985445083848,6.48804654654648e-11,7.672995202644426e-09
ENSG00000143401,ANP32E,7.402703598726378,6.781412476334971e-11,7.983120277366727e-09
ENSG00000184347,SLIT3,7.363554465954475,6.802606424080196e-11,7.983120277366727e-09
