Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000134533,RERG,17.710430284412475,1.802972631571157e-52,6.101701623806803e-50
ENSG00000132840,BHMT2,17.7302253934597,2.0050226458242876e-52,6.722072651743427e-50
ENSG00000106819,ASPN,17.683117191654702,2.028311009238951e-52,6.737185262447119e-50
ENSG00000079931,MOXD1,17.884743879914495,2.123654747198642e-52,6.989162086812558e-50
ENSG00000137727,ARHGAP20,17.671277855542577,2.3434485455755703e-52,7.642411788675676e-50
ENSG00000171533,MAP6,17.65884713118319,2.4597863532519086e-52,7.949541968487002e-50
ENSG00000183580,FBXL7,17.70858028594131,2.863625237489874e-52,9.172038227185202e-50
ENSG00000237187,NR2F1-AS1,17.63736915568003,3.046868865709126e-52,9.646423002943024e-50
ENSG00000152049,KCNE4,17.648861608397063,3.065515073552546e-52,9.646423002943024e-50
ENSG00000126950,TMEM35A,17.797180400690216,3.16784007810636e-52,9.881732793209517e-50
ENSG00000254535,PABPC4L,17.688048972031062,5.115042746310569e-52,1.5818269692965435e-49
ENSG00000017427,IGF1,17.608232150384385,6.091943534239872e-52,1.8678315419127087e-49
ENSG00000214575,CPEB1,17.573247094825092,7.046930789023565e-52,2.1423266796156128e-49
ENSG00000197614,MFAP5,17.790606276011296,7.947183677239288e-52,2.3957085718790337e-49
ENSG00000138650,PCDH10,17.533466412251183,8.736253932168637e-52,2.611630310905713e-49
ENSG00000230630,DNM3OS,17.550698383788163,1.0029461347414068e-51,2.973445181122189e-49
ENSG00000119865,CNRIP1,17.663946790840875,1.0705162246153397e-51,3.1477564365267277e-49
ENSG00000145362,ANK2,17.486098991987653,1.8460323098788276e-51,5.383960735957983e-49
ENSG00000115380,EFEMP1,17.4314662034117,2.4849929357829457e-51,7.18904448268884e-49
ENSG00000165966,PDZRN4,17.444931585152467,2.7116759562089065e-51,7.782076126166568e-49
ENSG00000079308,TNS1,17.75137871508904,3.551486176317218e-51,1.0111306635160917e-48
ENSG00000099998,GGT5,17.393762435362486,3.616642117729646e-51,1.02157324952217e-48
ENSG00000132386,SERPINF1,17.398896863269947,5.879202122717239e-51,1.64769232615809e-48
ENSG00000177469,CAVIN1,17.329841944827116,1.0182468865154169e-50,2.831594617051748e-48
ENSG00000154262,ABCA6,17.28334787717069,1.1910626254310169e-50,3.286691504775913e-48
ENSG00000198932,GPRASP1,17.427967249050294,1.8347886559141561e-50,5.0243796529472157e-48
ENSG00000122870,BICC1,17.25806494198309,1.8588624419825964e-50,5.0391900318751464e-48
ENSG00000140682,TGFB1I1,17.539196021463827,1.868291679645958e-50,5.0391900318751464e-48
ENSG00000050628,PTGER3,17.337189589645867,2.032394302340961e-50,5.440901552826663e-48
ENSG00000167552,TUBA1A,17.3065157830661,2.5073622355615187e-50,6.613720990904291e-48
ENSG00000182326,C1S,17.350236186205276,2.504943954611983e-50,6.613720990904291e-48
ENSG00000150630,VEGFC,17.296658716423018,2.670964965432957e-50,6.993834029560327e-48
ENSG00000129009,ISLR,17.412861180955595,2.915064303782741e-50,7.57768853402886e-48
ENSG00000166086,JAM3,17.349161141931486,3.0382327330771626e-50,7.841044808178205e-48
ENSG00000182575,NXPH3,17.1555517827541,3.957936060278932e-50,1.0141645735027582e-47
ENSG00000106823,ECM2,17.127232257970398,7.317821905286572e-50,1.8617888312648596e-47
ENSG00000164107,HAND2,17.091284253139236,7.736386760676684e-50,1.954418325815174e-47
ENSG00000121297,TSHZ3,17.129524884425518,8.920696103747517e-50,2.237847072235907e-47
