Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000185716,MOSMO,5.863121409943954,7.218109061324419e-08,8.53410080037192e-06
ENSG00000108733,PEX12,5.873845918936459,7.738588552176603e-08,9.066146417755427e-06
ENSG00000078018,MAP2,5.806167268515243,7.769650015630832e-08,9.067391558782144e-06
ENSG00000235370,DNM1P51,5.922797493769389,8.166456467663312e-08,9.493819738138125e-06
ENSG00000164946,FREM1,5.794790281087202,8.27253213965506e-08,9.543723528748621e-06
ENSG00000196136,SERPINA3,5.794475828617148,8.244178830806844e-08,9.543723528748621e-06
ENSG00000102710,SUPT20H,5.874690127630634,8.314813492405778e-08,9.55602861678544e-06
ENSG00000152818,UTRN,5.801126431877097,8.406242210659012e-08,9.58819158714639e-06
ENSG00000073849,ST6GAL1,5.800126765000395,8.391098002499141e-08,9.58819158714639e-06
ENSG00000169871,TRIM56,5.852005852137974,8.515468510037105e-08,9.67626132272111e-06
ENSG00000116044,NFE2L2,5.846847843398662,8.622384204153251e-08,9.761055616282254e-06
ENSG00000080503,SMARCA2,5.810758783308633,8.839580184070844e-08,9.93253348117938e-06
ENSG00000115325,DOK1,5.788570804407429,8.827785609054486e-08,9.93253348117938e-06
ENSG00000103852,TTC23,5.865886169079434,9.07613391992803e-08,1.0160563846805357e-05
ENSG00000076716,GPC4,5.788913425275446,9.185434079327465e-08,1.0244978984566492e-05
ENSG00000147421,HMBOX1,5.775586249597302,9.234955692703706e-08,1.0262344513516992e-05
ENSG00000078674,PCM1,5.828232450434338,9.41166800060554e-08,1.0420405750414032e-05
ENSG00000085224,ATRX,5.808515232497531,9.483620527265108e-08,1.042370596571328e-05
ENSG00000155265,GOLGA7B,-5.807118121749168,9.458425596875279e-08,1.042370596571328e-05
ENSG00000168497,CAVIN2,5.794986001835877,9.527482872099533e-08,1.0433974539568133e-05
ENSG00000155111,CDK19,5.7698256040299984,9.641947137042719e-08,1.0436317441375606e-05
ENSG00000197162,ZNF785,5.831651957343095,9.645757278666205e-08,1.0436317441375606e-05
